"","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction"
"1386","184 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,25,184,2160000,2015-07-03 15:00:00,NA,2015-07-03 01:40:34,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-04 00:18:41,0,94.5157070945645
"1418","185 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,26,185,2246400,2015-07-04 15:00:00,NA,2015-07-04 01:40:18,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-05 00:18:26,0,94.5157070945645
"1444","186 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,27,186,2332800,2015-07-05 15:00:00,NA,2015-07-05 01:40:00,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-06 00:18:08,0,94.5157070945645
"1467","187 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,28,187,2419200,2015-07-06 15:00:00,NA,2015-07-06 01:39:40,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-07 00:17:47,0,94.5157070945645
"1488","188 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,29,188,2505600,2015-07-07 15:00:00,NA,2015-07-07 01:39:17,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-08 00:17:24,0,94.5157070945645
"1503","189 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,30,189,2592000,2015-07-08 15:00:00,NA,2015-07-08 01:38:52,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-09 00:16:59,0,94.5157070945645
"1517","190 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,31,190,2678400,2015-07-09 15:00:00,NA,2015-07-09 01:38:24,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-10 00:16:31,0,94.5157070945645
"1527","191 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,32,191,2764800,2015-07-10 15:00:00,NA,2015-07-10 01:37:54,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-11 00:16:02,0,94.5157070945645
"1534","192 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,33,192,2851200,2015-07-11 15:00:00,NA,2015-07-11 01:37:22,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-12 00:15:29,0,94.5157070945645
"1542","193 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,34,193,2937600,2015-07-12 15:00:00,NA,2015-07-12 01:36:47,-81.87508,NA,NA,NA,0,63.6692904497078,2015-07-13 00:14:55,0,94.5157070945645
"1550","194 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,35,194,3024000,2015-07-13 15:00:00,"arrival",2015-07-13 01:36:10,-62.6412708560626,NA,NA,NA,1,63.6692904497078,2015-07-14 00:33:32,0,94.5157070945645
"1559","196 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,37,196,3196800,2015-07-15 15:00:00,"arrival",2015-07-15 01:34:50,-19.7483605623245,NA,NA,NA,1,63.6692904497078,2015-07-16 01:15:05,1,94.5157070945645
"1577","201 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,42,201,3628800,2015-07-20 15:00:00,"arrival",2015-07-20 01:30:50,-9.84956594705582,NA,NA,NA,1,63.6692904497078,2015-07-21 01:20:59,1,94.5157070945645
"1579","202 238","Kingswood",243050976,"BANS",1,"F",4,103,15.7,11,0,"JK",8,6,2015,"Kingswood",0,"#2 eggs, tag 238",238,"yes","yes","checked dates",12,7,"lake","yes",20,7,2015-06-08 15:00:00,2015-07-21 03:59:00,159,202,42.66121191,-81.0630592,238,43,202,3715200,2015-07-21 15:00:00,"arrival",2015-07-21 01:29:56,-13.9004743138949,"departure",2015-07-22 09:30:20,22.2709876974424,1,63.6692904497078,2015-07-22 01:16:02,1,94.5157070945645
"405","163 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,0,163,0,2015-06-12 13:41:00,NA,2015-06-12 01:34:50,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-13 00:12:57,0,91.2312128528177
"458","164 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,1,164,86400,2015-06-13 13:41:00,NA,2015-06-13 01:35:23,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-14 00:13:31,0,91.2312128528177
"511","165 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,2,165,172800,2015-06-14 13:41:00,NA,2015-06-14 01:35:54,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-15 00:14:02,0,91.2312128528177
"564","166 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,3,166,259200,2015-06-15 13:41:00,NA,2015-06-15 01:36:23,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-16 00:14:31,0,91.2312128528177
"617","167 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,4,167,345600,2015-06-16 13:41:00,NA,2015-06-16 01:36:50,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-17 00:14:57,0,91.2312128528177
"670","168 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,5,168,432000,2015-06-17 13:41:00,NA,2015-06-17 01:37:15,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-18 00:15:22,0,91.2312128528177
"723","169 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,6,169,518400,2015-06-18 13:41:00,NA,2015-06-18 01:37:37,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-19 00:15:44,0,91.2312128528177
"774","170 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,7,170,604800,2015-06-19 13:41:00,NA,2015-06-19 01:37:57,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-20 00:16:05,0,91.2312128528177
"824","171 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,8,171,691200,2015-06-20 13:41:00,NA,2015-06-20 01:38:15,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-21 00:16:23,0,91.2312128528177
"926","173 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,10,173,864000,2015-06-22 13:41:00,NA,2015-06-22 01:38:44,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-23 00:16:52,0,91.2312128528177
"974","174 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,11,174,950400,2015-06-23 13:41:00,NA,2015-06-23 01:38:55,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-24 00:17:03,0,91.2312128528177
"1023","175 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,12,175,1036800,2015-06-24 13:41:00,NA,2015-06-24 01:39:04,-81.87508,"departure",2015-06-25 09:10:05,57.3731427629789,1,25.6238751848571,2015-06-25 00:17:11,0,91.2312128528177
"1069","176 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,13,176,1123200,2015-06-25 13:41:00,"arrival",2015-06-25 01:39:10,-102.785003046195,"departure",2015-06-26 09:09:11,115.595227412383,1,25.6238751848571,2015-06-24 23:56:23,23,91.2312128528177
"1113","177 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,14,177,1209600,2015-06-26 13:41:00,"arrival",2015-06-26 01:39:14,-66.3682031234105,NA,NA,NA,1,25.6238751848571,2015-06-27 00:32:52,0,91.2312128528177
"1154","178 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,15,178,1296000,2015-06-27 13:41:00,NA,2015-06-27 01:39:15,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-28 00:17:23,0,91.2312128528177
"1193","179 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,16,179,1382400,2015-06-28 13:41:00,"arrival final",2015-06-28 01:39:14,-31.8606624404589,"departure",2015-06-29 09:11:47,36.3093524018923,1,25.6238751848571,2015-06-29 01:07:23,1,91.2312128528177
"1236","180 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,17,180,1468800,2015-06-29 13:41:00,NA,2015-06-29 01:39:11,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-30 00:17:18,0,91.2312128528177
"1278","181 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,2015-06-12 13:41:00,2015-06-30 03:59:00,163,181,42.62317715,-80.60046204,239,18,181,1555200,2015-06-30 13:41:00,NA,2015-06-30 01:39:05,-81.87508,NA,NA,NA,0,25.6238751848571,2015-07-01 00:17:12,0,91.2312128528177
"406","163 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,0,163,0,2015-06-12 13:31:00,"arrival",2015-06-12 01:34:50,-65.5485575517019,"departure",2015-06-13 09:08:34,36.5984332362811,1,25.6238751848571,2015-06-13 00:29:17,0,91.2312128528177
"459","164 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,1,164,86400,2015-06-13 13:31:00,"arrival",2015-06-13 01:35:23,-30.0488986412684,"departure",2015-06-14 09:08:28,34.7354860663414,1,25.6238751848571,2015-06-14 01:05:20,1,91.2312128528177
"512","165 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,2,165,172800,2015-06-14 13:31:00,"arrival",2015-06-14 01:35:54,-25.7310679912567,"departure",2015-06-15 09:08:26,12.0162318785985,1,25.6238751848571,2015-06-15 01:10:10,1,91.2312128528177
"565","166 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,3,166,259200,2015-06-15 13:31:00,"arrival final",2015-06-15 01:36:23,-28.477747074763,"departure",2015-06-16 09:08:31,37.004492521286,1,25.6238751848571,2015-06-16 01:07:54,1,91.2312128528177
"618","167 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,4,167,345600,2015-06-16 13:31:00,NA,2015-06-16 01:36:50,-81.87508,"departure",2015-06-17 09:09:11,26.1994876186053,1,25.6238751848571,2015-06-17 00:14:57,0,91.2312128528177
"671","168 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,5,168,432000,2015-06-17 13:31:00,NA,2015-06-17 01:37:15,-81.87508,"departure",2015-06-18 09:09:15,30.9788042545319,1,25.6238751848571,2015-06-18 00:15:22,0,91.2312128528177
"724","169 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,6,169,518400,2015-06-18 13:31:00,NA,2015-06-18 01:37:37,-81.87508,"departure",2015-06-19 09:09:21,34.5525308887164,1,25.6238751848571,2015-06-19 00:15:44,0,91.2312128528177
"775","170 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,7,170,604800,2015-06-19 13:31:00,NA,2015-06-19 01:37:57,-81.87508,"departure",2015-06-20 09:08:53,16.2953074455261,1,25.6238751848571,2015-06-20 00:16:05,0,91.2312128528177
"825","171 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,8,171,691200,2015-06-20 13:31:00,NA,2015-06-20 01:38:15,-81.87508,NA,NA,NA,0,25.6238751848571,2015-06-21 00:16:23,0,91.2312128528177
"876","172 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,9,172,777600,2015-06-21 13:31:00,"arrival",2015-06-21 01:38:31,-22.9052271723747,NA,NA,NA,1,25.6238751848571,2015-06-22 01:15:36,1,91.2312128528177
"927","173 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,10,173,864000,2015-06-22 13:31:00,"arrival",2015-06-22 01:38:44,-24.6715979536374,NA,NA,NA,1,25.6238751848571,2015-06-23 01:14:04,1,91.2312128528177
"975","174 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,11,174,950400,2015-06-23 13:31:00,"arrival final",2015-06-23 01:38:55,-26.7907868703206,"departure",2015-06-24 09:09:45,4.042120830218,1,25.6238751848571,2015-06-24 01:12:08,1,91.2312128528177
"1024","175 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,12,175,1036800,2015-06-24 13:31:00,"arrival",2015-06-24 01:39:04,-98.8461123625437,"departure",2015-06-25 09:10:05,59.9564760963122,1,25.6238751848571,2015-06-25 00:00:13,0,91.2312128528177
"1070","176 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,13,176,1123200,2015-06-25 13:31:00,"arrival",2015-06-25 01:39:10,-30.6091472347577,"departure",2015-06-26 09:10:27,33.2681208133697,1,25.6238751848571,2015-06-26 01:08:33,1,91.2312128528177
"1114","177 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,14,177,1209600,2015-06-26 13:31:00,"arrival",2015-06-26 01:39:14,-37.6666211525599,"departure",2015-06-27 09:10:52,33.1609596451124,1,25.6238751848571,2015-06-27 01:01:34,1,91.2312128528177
"1155","178 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,15,178,1296000,2015-06-27 13:31:00,"arrival",2015-06-27 01:39:15,-30.3838336467743,"departure",2015-06-28 09:11:18,79.6189337015152,1,25.6238751848571,2015-06-28 01:08:52,1,91.2312128528177
"1194","179 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,16,179,1382400,2015-06-28 13:31:00,"arrival",2015-06-28 01:39:14,-25.5273291071256,"departure",2015-06-29 09:11:07,63.4906288107236,1,25.6238751848571,2015-06-29 01:13:43,1,91.2312128528177
"1237","180 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,17,180,1468800,2015-06-29 13:31:00,"arrival",2015-06-29 01:39:11,-49.263694747289,"departure",2015-06-30 09:12:18,51.0828918178876,1,25.6238751848571,2015-06-30 00:49:55,0,91.2312128528177
"1315","182 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,19,182,1641600,2015-07-01 13:31:00,"arrival",2015-07-01 01:38:57,-100.131596537431,NA,NA,NA,1,25.6238751848571,2015-06-30 23:58:49,23,91.2312128528177
"1351","183 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,20,183,1728000,2015-07-02 13:31:00,"arrival",2015-07-02 01:38:46,-61.8298496206601,"departure",2015-07-03 09:13:40,31.2428017338117,1,25.6238751848571,2015-07-03 00:36:56,0,91.2312128528177
"1387","184 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,2015-06-12 13:31:00,2015-07-06 03:59:00,163,187,42.62317715,-80.60046204,242,21,184,1814400,2015-07-03 13:31:00,"arrival",2015-07-03 01:38:33,-63.8710717956225,"departure",2015-07-04 09:14:39,34.4895103295644,1,25.6238751848571,2015-07-04 00:34:40,0,91.2312128528177
