,site,tsOrig,dbm,id,state,last_antenna,ts,lat,lon,ordinal_date,hour
1732,OldCut,1434331446,-91.1,255,arrival final,2,15/06/2015 1:24,42.58342722,-80.39647167,166,1
1672,OldCut,1434331481,-103.6,255,sleep time,3,15/06/2015 1:24,42.58342722,-80.39647167,166,1
664,Bolin,1434414728,-105.7,255,flyby,1,16/06/2015 0:32,42.62277164,-80.72186668,167,0
1024,BSC,1434416348,-115.9,255,flyby,1,16/06/2015 0:59,42.6153719,-80.458146,167,0
1694,OldCut,1434416856,-100.6,255,arrival,2,16/06/2015 1:07,42.58342722,-80.39647167,167,1
666,Bolin,1434502342,-114.5,255,flyby,1,17/06/2015 0:52,42.62277164,-80.72186668,168,0
1019,BSC,1434503925,-113.9,255,flyby,1,17/06/2015 1:18,42.6153719,-80.458146,168,1
1820,OldCut,1434504283,-96.7,255,arrival final,2,17/06/2015 1:24,42.58342722,-80.39647167,168,1
1650,OldCut,1434505078,-115.1,255,sleep time,3,17/06/2015 1:37,42.58342722,-80.39647167,168,1
752,Bolin,1434588614,-106.3,255,flyby,1,18/06/2015 0:50,42.62277164,-80.72186668,169,0
1132,ClearCreek,1434589742,-102.3,255,flyby,3,18/06/2015 1:09,42.58185569,-80.57631549,169,1
1711,OldCut,1434591014,-102.5,255,arrival final,1,18/06/2015 1:30,42.58342722,-80.39647167,169,1
1905,OldCut,1434591085,-110.9,255,sleep time,3,18/06/2015 1:31,42.58342722,-80.39647167,169,1
674,Bolin,1434675050,-110.3,255,flyby,1,19/06/2015 0:50,42.62277164,-80.72186668,170,0
1867,OldCut,1434676815,-91.8,255,arrival final,3,19/06/2015 1:20,42.58342722,-80.39647167,170,1
1717,OldCut,1434676858,-100.3,255,sleep time,3,19/06/2015 1:20,42.58342722,-80.39647167,170,1
677,Bolin,1434762202,-95.3,255,flyby,1,20/06/2015 1:03,42.62277164,-80.72186668,171,1
1198,ClearCreek,1434763311,-99.3,255,flyby,2,20/06/2015 1:21,42.58185569,-80.57631549,171,1
1885,OldCut,1434764660,-91.6,255,arrival final,1,20/06/2015 1:44,42.58342722,-80.39647167,171,1
1993,OldCut,1434764696,-104.3,255,sleep time,3,20/06/2015 1:44,42.58342722,-80.39647167,171,1
681,Bolin,1434848730,-87.1,255,flyby,1,21/06/2015 1:05,42.62277164,-80.72186668,172,1
1900,OldCut,1434851029,-92.2,255,arrival final,1,21/06/2015 1:43,42.58342722,-80.39647167,172,1
1901,OldCut,1434851072,-117.4,255,sleep time,3,21/06/2015 1:44,42.58342722,-80.39647167,172,1
684,Bolin,1434933647,-111.9,255,flyby,1,22/06/2015 0:40,42.62277164,-80.72186668,173,0
1035,BSC,1434935088,-114,255,flyby,1,22/06/2015 1:04,42.6153719,-80.458146,173,1
1558,LongPointEcoAdv,1434935432,-124.1,255,flyby,2,22/06/2015 1:10,42.68979697,-80.34951285,173,1
1756,OldCut,1434935525,-90.5,255,arrival,2,22/06/2015 1:12,42.58342722,-80.39647167,173,1
866,Bolin,1435018366,-116.2,255,flyby,1,23/06/2015 0:12,42.62277164,-80.72186668,174,0
1908,OldCut,1435021496,-90.5,255,arrival,1,23/06/2015 1:04,42.58342722,-80.39647167,174,1
690,Bolin,1435104262,-116.4,255,flyby,1,24/06/2015 0:04,42.62277164,-80.72186668,175,0
1719,OldCut,1435108454,-89,255,arrival,2,24/06/2015 1:14,42.58342722,-80.39647167,175,1
692,Bolin,1435191194,-116.3,255,flyby,1,25/06/2015 0:13,42.62277164,-80.72186668,176,0
1186,ClearCreek,1435192726,-111.5,255,flyby,3,25/06/2015 0:38,42.58185569,-80.57631549,176,0
1940,OldCut,1435194135,-79.5,255,arrival,3,25/06/2015 1:02,42.58342722,-80.39647167,176,1
695,Bolin,1435276161,-106.8,255,flyby,1,25/06/2015 23:49,42.62277164,-80.72186668,176,23
1054,BSC,1435279256,-97.4,255,flyby,3,26/06/2015 0:40,42.6153719,-80.458146,177,0
1565,LongPointEcoAdv,1435279767,-124.5,255,flyby,2,26/06/2015 0:49,42.68979697,-80.34951285,177,0
1808,OldCut,1435280412,-92.1,255,arrival,3,26/06/2015 1:00,42.58342722,-80.39647167,177,1
397,LowerBigCreek,1435354720,-117.2,255,flyby,1,26/06/2015 21:38,42.69997167,-80.54340491,177,21
88,Bolin,1435356309,-117.2,255,flyby,1,26/06/2015 22:05,42.62277164,-80.72186668,177,22
1811,OldCut,1435366064,-97.6,255,arrival,2,27/06/2015 0:47,42.58342722,-80.39647167,178,0
461,OldCut,1435452760,-94.5,255,arrival final,3,28/06/2015 0:52,42.58342722,-80.39647167,179,0
415,OldCut,1435453100,-123.9,255,sleep time,3,28/06/2015 0:58,42.58342722,-80.39647167,179,0
445,OldCut,1435506033,-94.5,255,departure,3,28/06/2015 15:40,42.58342722,-80.39647167,179,15
176,BSC,1435507573,-108.6,255,flyby,4,28/06/2015 16:06,42.6153719,-80.458146,179,16
245,ClearCreek,1435511092,-98.1,255,flyby,3,28/06/2015 17:04,42.58185569,-80.57631549,179,17
62,Bolin,1435515881,-106.3,255,flyby,3,28/06/2015 18:24,42.62277164,-80.72186668,179,18
100,Bolin,1435524056,-121.7,255,flyby,2,28/06/2015 20:40,42.62277164,-80.72186668,179,20
389,LowerBigCreek,1435526792,-117,255,flyby,2,28/06/2015 21:26,42.69997167,-80.54340491,179,21
166,BSC,1435527539,-111.3,255,flyby,4,28/06/2015 21:38,42.6153719,-80.458146,179,21
405,OldCut,1435529547,-106.7,255,arrival,3,28/06/2015 22:12,42.58342722,-80.39647167,179,22
151,Breakwater,1435540503,-115.9,255,arrival,1,29/06/2015 1:15,42.56109662,-80.28445147,180,1
626,Bolin,1433292832,-95.7,256,possible departure,3,03/06/2015 0:53,42.62277164,-80.72186668,154,0
627,Bolin,1433380269,-98.2,256,possible departure,2,04/06/2015 1:11,42.62277164,-80.72186668,155,1
628,Bolin,1433466520,-91.5,256,possible departure,3,05/06/2015 1:08,42.62277164,-80.72186668,156,1
629,Bolin,1433553056,-92,256,possible departure,2,06/06/2015 1:10,42.62277164,-80.72186668,157,1
630,Bolin,1433639733,-102.2,256,possible departure,3,07/06/2015 1:15,42.62277164,-80.72186668,158,1
631,Bolin,1433724636,-96.8,256,possible departure,1,08/06/2015 0:50,42.62277164,-80.72186668,159,0
632,Bolin,1433810596,-107.7,256,possible departure,2,09/06/2015 0:43,42.62277164,-80.72186668,160,0
633,Bolin,1433899233,-95.7,256,possible departure,3,10/06/2015 1:20,42.62277164,-80.72186668,161,1
634,Bolin,1433983461,-92.8,256,departure,3,11/06/2015 0:44,42.62277164,-80.72186668,162,0
1100,ClearCreek,1433984299,-104.4,256,flyby,1,11/06/2015 0:58,42.58185569,-80.57631549,162,0
1017,BSC,1433985037,-112.9,256,flyby,1,11/06/2015 1:10,42.6153719,-80.458146,162,1
1829,OldCut,1433985114,-118.6,256,arrival,2,11/06/2015 1:11,42.58342722,-80.39647167,162,1
638,Bolin,1434068272,-90,256,departure,3,12/06/2015 0:17,42.62277164,-80.72186668,163,0
1171,ClearCreek,1434069841,-103.4,256,flyby,3,12/06/2015 0:44,42.58185569,-80.57631549,163,0
1077,BSC,1434070995,-117.7,256,flyby,1,12/06/2015 1:03,42.6153719,-80.458146,163,1
1791,OldCut,1434071284,-90.7,256,arrival final,2,12/06/2015 1:08,42.58342722,-80.39647167,163,1
1874,OldCut,1434071852,-106.7,256,sleep time,3,12/06/2015 1:17,42.58342722,-80.39647167,163,1
643,Bolin,1434155481,-92.2,256,departure,1,13/06/2015 0:31,42.62277164,-80.72186668,164,0
1053,BSC,1434157868,-119.7,256,flyby,1,13/06/2015 1:11,42.6153719,-80.458146,164,1
1985,OldCut,1434158143,-88.1,256,arrival,2,13/06/2015 1:15,42.58342722,-80.39647167,164,1
646,Bolin,1434242471,-100.6,256,departure,1,14/06/2015 0:41,42.62277164,-80.72186668,165,0
1049,BSC,1434244335,-118.1,256,flyby,4,14/06/2015 1:12,42.6153719,-80.458146,165,1
648,Bolin,1434327040,-108.8,256,departure,3,15/06/2015 0:10,42.62277164,-80.72186668,166,0
1097,ClearCreek,1434328825,-122.7,256,flyby,3,15/06/2015 0:40,42.58185569,-80.57631549,166,0
1039,BSC,1434329841,-111.8,256,flyby,1,15/06/2015 0:57,42.6153719,-80.458146,166,0
1952,OldCut,1434330363,-93.9,256,arrival final,2,15/06/2015 1:06,42.58342722,-80.39647167,166,1
1762,OldCut,1434332053,-109.7,256,sleep time,3,15/06/2015 1:34,42.58342722,-80.39647167,166,1
653,Bolin,1434412844,-92.3,256,departure,3,16/06/2015 0:00,42.62277164,-80.72186668,167,0
