"","X","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction","air_temp","precip","precip_rate","cloud_cover","temp","uwind"
"839",286,"161 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,2,161,172800,"2015-06-10 12:00:00",NA,"2015-06-10 01:36:41",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-11 00:14:49",0,92.4084099807048,294.6539721682,26.4006561501144,-2.3283064e-10,56.8448631029585,21.6539721681995,7.74749471525229
"840",335,"162 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,3,162,259200,"2015-06-11 12:00:00",NA,"2015-06-11 01:37:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-12 00:15:26",0,92.4084099807048,292.915724854181,30.6953437326765,-2.3283064e-10,83.3354316174175,19.9157248541812,-1.43659116341113
"841",384,"163 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,4,163,345600,"2015-06-12 12:00:00",NA,"2015-06-12 01:37:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-13 00:16:01",0,92.4084099807048,289.717915750461,40.4263866517708,1.61126148195055e-05,69.9649495009176,16.717915750461,3.90728910470114
"842",437,"164 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,5,164,432000,"2015-06-13 12:00:00",NA,"2015-06-13 01:38:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-14 00:16:34",0,92.4084099807048,293.008694483873,38.7064220697748,5.0041746384013e-05,51.3107436483912,20.0086944838729,-2.29765456458931
"843",490,"165 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,6,165,518400,"2015-06-14 12:00:00",NA,"2015-06-14 01:38:58",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-15 00:17:05",0,92.4084099807048,295.207972730652,45.163811353973,9.68318738819881e-06,74.6651924000753,22.2079727306517,2.25928231964318
"844",543,"166 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,7,166,604800,"2015-06-15 12:00:00",NA,"2015-06-15 01:39:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-16 00:17:34",0,92.4084099807048,294.752283148913,40.4686131643435,3.03925382277122e-05,79.9005733390809,21.7522831489126,2.47266735449801
"845",596,"167 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,8,167,691200,"2015-06-16 12:00:00",NA,"2015-06-16 01:39:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-17 00:18:01",0,92.4084099807048,294.205030284279,15.5644699016802,-2.3283064e-10,36.6778055029187,21.2050302842791,1.60326047579424
"846",649,"168 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,9,168,777600,"2015-06-17 12:00:00",NA,"2015-06-17 01:40:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-18 00:18:26",0,92.4084099807048,293.979884806318,31.9796668995007,2.04883188716318e-05,85.926196676636,20.9798848063177,-1.74176548229942
"847",702,"169 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,10,169,864000,"2015-06-18 12:00:00",NA,"2015-06-18 01:40:41",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-19 00:18:48",0,92.4084099807048,293.582529969157,35.0719989240833,2.54135744963776e-05,84.9847234224498,20.5825299691574,4.48844601496526
"848",755,"170 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,11,170,950400,"2015-06-19 12:00:00",NA,"2015-06-19 01:41:01",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-20 00:19:09",0,92.4084099807048,292.128948259004,16.022558362192,-2.3283064e-10,36.3388219331698,19.1289482590036,-1.77302611898965
"849",806,"171 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,12,171,1036800,"2015-06-20 12:00:00",NA,"2015-06-20 01:41:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-21 00:19:26",0,92.4084099807048,294.619664035796,34.5857942190067,5.08897074468137e-06,35.8194482677979,21.6196640357959,-2.39000206331438
"850",856,"172 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,13,172,1123200,"2015-06-21 12:00:00","arrival","2015-06-21 01:41:35",-40.3815266450246,"departure","2015-06-22 09:08:50",22.7504186272621,1,86.2255829275262,"2015-06-22 01:01:12",1,92.4084099807048,294.159477630656,23.4073831509045,3.51808347947785e-06,19.1803580382794,21.1594776306565,4.67860594198444
"851",907,"173 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,14,173,1209600,"2015-06-22 12:00:00","arrival","2015-06-22 01:41:48",-96.8970279892286,"departure","2015-06-23 09:09:27",134.574521537622,1,86.2255829275262,"2015-06-23 00:04:54",0,92.4084099807048,296.449724440525,38.7733766692968,0.000163874853123783,74.5854021015748,23.4497244405247,-1.33736573959157
"852",956,"174 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,15,174,1296000,"2015-06-23 12:00:00",NA,"2015-06-23 01:41:59",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-24 00:20:06",0,92.4084099807048,292.950239039616,14.6257372180632,-2.3283064e-10,0.183077599294898,19.9502390396162,3.96447590346649
"853",1004,"175 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,16,175,1382400,"2015-06-24 12:00:00",NA,"2015-06-24 01:42:07",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-25 00:20:15",0,92.4084099807048,295.066292780172,21.5803623184937,-2.3283064e-10,35.0517431729304,22.066292780172,2.94883931212377
"854",1053,"176 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,17,176,1468800,"2015-06-25 12:00:00",NA,"2015-06-25 01:42:14",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-26 00:20:21",0,92.4084099807048,292.827452869045,31.3329290345692,9.48342728433959e-06,43.4344180224968,19.8274528690447,-1.61147254596137
"855",1099,"177 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,18,177,1555200,"2015-06-26 12:00:00",NA,"2015-06-26 01:42:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-27 00:20:25",0,92.4084099807048,294.362900912666,19.5105664029322,7.53490158331677e-06,92.1087921938175,21.3629009126664,-5.04127078294636
"856",1141,"178 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,19,178,1641600,"2015-06-27 12:00:00",NA,"2015-06-27 01:42:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-28 00:20:26",0,92.4084099807048,289.101956894978,33.1745736514533,0.000358193687479005,91.7174193125964,16.1019568949781,-7.03419438786316
"857",1181,"179 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,20,179,1728000,"2015-06-28 12:00:00",NA,"2015-06-28 01:42:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-29 00:20:25",0,92.4084099807048,290.397663387441,23.8449853907298,-2.3283064e-10,69.827847854504,17.3976633874407,3.0050752420269
"858",1222,"180 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,21,180,1814400,"2015-06-29 12:00:00",NA,"2015-06-29 01:42:14",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-30 00:20:22",0,92.4084099807048,293.43121393324,23.3822561315114,1.18126286715296e-07,31.0047115072126,20.4312139332405,-1.23216410110306
"859",1265,"181 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,22,181,1900800,"2015-06-30 12:00:00",NA,"2015-06-30 01:42:09",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-01 00:20:16",0,92.4084099807048,291.887031625024,31.0300741077882,0.000144540409043533,76.972903437342,18.8870316250241,1.67473152151144
"860",1304,"182 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,23,182,1987200,"2015-07-01 12:00:00",NA,"2015-07-01 01:42:00",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-02 00:20:08",0,92.4084099807048,290.235946014986,17.9676922272863,-2.3283064e-10,20.513238266444,17.2359460149856,2.35813929589433
"861",1340,"183 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,24,183,2073600,"2015-07-02 12:00:00",NA,"2015-07-02 01:41:50",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-03 00:19:57",0,92.4084099807048,291.967996081555,14.2170309608461,-2.3283064e-10,24.3751786289876,18.9679960815551,0.254126120011734
"862",1375,"184 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,25,184,2160000,"2015-07-03 12:00:00",NA,"2015-07-03 01:41:36",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-04 00:19:44",0,92.4084099807048,293.516911083711,19.3748354747147,-2.3283064e-10,57.2492917449507,20.5169110837111,-0.860906277650147
"863",1408,"185 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,26,185,2246400,"2015-07-04 12:00:00",NA,"2015-07-04 01:41:21",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-05 00:19:28",0,92.4084099807048,296.228082016066,18.0964942376383,-2.3283064e-10,1.84362593132689,23.2280820160662,2.22768793596651
"864",1437,"186 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,27,186,2332800,"2015-07-05 12:00:00",NA,"2015-07-05 01:41:03",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-06 00:19:10",0,92.4084099807048,298.084737485583,18.9297098170528,-2.3283064e-10,54.4097073679212,25.0847374855834,-1.43758384753879
"865",1461,"187 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,28,187,2419200,"2015-07-06 12:00:00",NA,"2015-07-06 01:40:42",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-07 00:18:50",0,92.4084099807048,298.559098418857,27.033081568583,-2.3283064e-10,11.3066181658508,25.5590984188571,-0.589641928236117
"866",1483,"188 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,29,188,2505600,"2015-07-07 12:00:00",NA,"2015-07-07 01:40:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-08 00:18:27",0,92.4084099807048,293.324133140014,39.0482900142052,4.52361348840746e-05,79.7203553000587,20.3241331400143,3.20251405364482
"867",1499,"189 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,30,189,2592000,"2015-07-08 12:00:00",NA,"2015-07-08 01:39:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-09 00:18:02",0,92.4084099807048,291.60596911947,23.6195504797764,2.19444512426588e-06,47.2363691141769,18.6059691194701,-1.07307540987521
"868",1513,"190 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,31,190,2678400,"2015-07-09 12:00:00",NA,"2015-07-09 01:39:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-10 00:17:34",0,92.4084099807048,293.552523188207,29.0162975513817,1.12620539145591e-05,17.6904978939119,20.5525231882066,2.88818016760714
"869",1524,"191 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,32,191,2764800,"2015-07-10 12:00:00",NA,"2015-07-10 01:38:57",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-11 00:17:04",0,92.4084099807048,295.880602048227,19.7156894797979,-2.3283064e-10,20.3104108468174,22.8806020482271,1.34355281246215
"870",1531,"192 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,33,192,2851200,"2015-07-11 12:00:00",NA,"2015-07-11 01:38:24",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-12 00:16:32",0,92.4084099807048,297.263878611429,20.0365893337733,-2.3283064e-10,78.4606847622594,24.2638786114293,1.43421653191671
"871",1539,"193 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,34,193,2937600,"2015-07-12 12:00:00",NA,"2015-07-12 01:37:50",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-13 00:15:57",0,92.4084099807048,296.69883714097,29.6340531402911,-2.3283064e-10,25.2794620052622,23.6988371409698,-0.99108616563184
"872",1547,"194 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,35,194,3024000,"2015-07-13 12:00:00",NA,"2015-07-13 01:37:13",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-14 00:15:20",0,92.4084099807048,297.498041005352,35.6321197513985,0.000229815194301324,72.9751047902819,24.4980410053523,-0.00755298274765949
"873",1553,"195 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,36,195,3110400,"2015-07-14 12:00:00",NA,"2015-07-14 01:36:34",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-15 00:14:41",0,92.4084099807048,293.202454020073,40.1181799991259,8.75873514544053e-05,66.1790035769658,20.2024540200731,-0.204672551301567
"874",1557,"196 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,37,196,3196800,"2015-07-15 12:00:00",NA,"2015-07-15 01:35:53",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-16 00:14:00",0,92.4084099807048,292.204603814527,14.9995808591579,-2.3283064e-10,0.0855593740999914,19.204603814527,-0.51554010894827
"875",1561,"197 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,38,197,3283200,"2015-07-16 12:00:00","arrival","2015-07-16 01:35:09",-110.485247166951,"departure","2015-07-17 09:24:04",65.6058236281077,1,86.2255829275262,"2015-07-15 23:44:40",23,92.4084099807048,292.36096618273,15.0420926725184,-2.3283064e-10,0.434322568297502,19.36096618273,-0.4925629941336
"876",1568,"199 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,40,199,3456000,"2015-07-18 12:00:00","arrival","2015-07-18 01:33:35",-161.713208258152,NA,NA,NA,1,86.2255829275262,"2015-07-17 22:51:53",22,92.4084099807048,296.407244950107,39.0235688635118,0.000292870065566586,67.7302042599007,23.4072449501068,2.93427426913882
"877",1572,"200 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,41,200,3542400,"2015-07-19 12:00:00",NA,"2015-07-19 01:32:45",-81.87508,"departure","2015-07-20 09:27:55",23.2558069149653,1,86.2255829275262,"2015-07-20 00:10:53",0,92.4084099807048,297.105121733877,36.3686890627264,-2.3283064e-10,35.0368479769609,24.105121733877,4.97301116390818
"878",194,"159 219","Zegers",243050968,"BANS",1,"F",4,102,15.8,8,0,"GWM",8,6,2015,"Zegers",0,"#4 2 nestlings tag 219",219,"yes","yes","checked dates",18,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,219,0,159,0,"2015-06-08 12:00:00",NA,"2015-06-08 01:35:22",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-09 00:13:29",0,92.4084099807048,291.290015528646,33.7033849079583,0.000104541403360328,78.3739762823214,18.2900155286457,4.21147716616689
"879",240,"160 219","Zegers",243050968,"BANS",1,"F",4,102,15.8,8,0,"GWM",8,6,2015,"Zegers",0,"#4 2 nestlings tag 219",219,"yes","yes","checked dates",18,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,219,1,160,86400,"2015-06-09 12:00:00",NA,"2015-06-09 01:36:02",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-10 00:14:10",0,92.4084099807048,291.800886441246,21.4433545160392,-2.3283064e-10,15.3135993701142,18.8008864412459,3.93604836154577
"880",287,"161 219","Zegers",243050968,"BANS",1,"F",4,102,15.8,8,0,"GWM",8,6,2015,"Zegers",0,"#4 2 nestlings tag 219",219,"yes","yes","checked dates",18,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,219,2,161,172800,"2015-06-10 12:00:00",NA,"2015-06-10 01:36:41",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-11 00:14:49",0,92.4084099807048,294.6539721682,26.4006561501144,-2.3283064e-10,56.8448631029585,21.6539721681995,7.74749471525229
